,X,Y,com_insee,com_nom,Type,geometry,0
2646,2.3681677,49.1168558996634,95652,Viarmes,recycling,POINT (2.3681677 49.1168558996634),13242
2646,2.3681677,49.1168558996634,95652,Viarmes,recycling,POINT (2.3681677 49.1168558996634),13243
2646,2.3681677,49.1168558996634,95652,Viarmes,recycling,POINT (2.3681677 49.1168558996634),13369
2647,2.3681802,49.1168506996634,95652,Viarmes,recycling,POINT (2.3681802 49.1168506996634),13117
2647,2.3681802,49.1168506996634,95652,Viarmes,recycling,POINT (2.3681802 49.1168506996634),13242
2647,2.3681802,49.1168506996634,95652,Viarmes,recycling,POINT (2.3681802 49.1168506996634),13243
2647,2.3681802,49.1168506996634,95652,Viarmes,recycling,POINT (2.3681802 49.1168506996634),13369
2648,2.3681928,49.1168455996634,95652,Viarmes,recycling,POINT (2.3681928 49.1168455996634),13117
2648,2.3681928,49.1168455996634,95652,Viarmes,recycling,POINT (2.3681928 49.1168455996634),13242
2648,2.3681928,49.1168455996634,95652,Viarmes,recycling,POINT (2.3681928 49.1168455996634),13243
2648,2.3681928,49.1168455996634,95652,Viarmes,recycling,POINT (2.3681928 49.1168455996634),13369
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),12892
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),12893
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),13018
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),13019
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),13144
2649,2.3537531,48.868236599725,75056,Paris,recycling,POINT (2.3537531 48.868236599725),13145
2650,2.3587281,48.8799039997221,75056,Paris,recycling,POINT (2.3587281 48.8799039997221),13017
2650,2.3587281,48.8799039997221,75056,Paris,recycling,POINT (2.3587281 48.8799039997221),13018
2650,2.3587281,48.8799039997221,75056,Paris,recycling,POINT (2.3587281 48.8799039997221),13143
2650,2.3587281,48.8799039997221,75056,Paris,recycling,POINT (2.3587281 48.8799039997221),13144
2650,2.3587281,48.8799039997221,75056,Paris,recycling,POINT (2.3587281 48.8799039997221),13269
2651,2.3587328,48.8798672997221,75056,Paris,recycling,POINT (2.3587328 48.8798672997221),13017
2651,2.3587328,48.8798672997221,75056,Paris,recycling,POINT (2.3587328 48.8798672997221),13018
2651,2.3587328,48.8798672997221,75056,Paris,recycling,POINT (2.3587328 48.8798672997221),13143
2651,2.3587328,48.8798672997221,75056,Paris,recycling,POINT (2.3587328 48.8798672997221),13144
2651,2.3587328,48.8798672997221,75056,Paris,recycling,POINT (2.3587328 48.8798672997221),13269
2652,2.3628561,48.8808947997219,75056,Paris,recycling,POINT (2.3628561 48.8808947997219),13017
2652,2.3628561,48.8808947997219,75056,Paris,recycling,POINT (2.3628561 48.8808947997219),13143
2652,2.3628561,48.8808947997219,75056,Paris,recycling,POINT (2.3628561 48.8808947997219),13144
2652,2.3628561,48.8808947997219,75056,Paris,recycling,POINT (2.3628561 48.8808947997219),13269
2653,2.137966,48.8689257997248,78092,Bougival,recycling,POINT (2.137966 48.8689257997248),9868
2653,2.137966,48.8689257997248,78092,Bougival,recycling,POINT (2.137966 48.8689257997248),9994
2653,2.137966,48.8689257997248,78092,Bougival,recycling,POINT (2.137966 48.8689257997248),9995
2653,2.137966,48.8689257997248,78092,Bougival,recycling,POINT (2.137966 48.8689257997248),10120
2653,2.137966,48.8689257997248,78092,Bougival,recycling,POINT (2.137966 48.8689257997248),10121
2654,2.5140982,48.8297513997345,94015,Bry-sur-Marne,recycling,POINT (2.5140982 48.8297513997345),15165
2654,2.5140982,48.8297513997345,94015,Bry-sur-Marne,recycling,POINT (2.5140982 48.8297513997345),15290
2654,2.5140982,48.8297513997345,94015,Bry-sur-Marne,recycling,POINT (2.5140982 48.8297513997345),15291
2654,2.5140982,48.8297513997345,94015,Bry-sur-Marne,recycling,POINT (2.5140982 48.8297513997345),15416
2654,2.5140982,48.8297513997345,94015,Bry-sur-Marne,recycling,POINT (2.5140982 48.8297513997345),15417
2655,2.1023771,48.7052300997654,91272,Gif-sur-Yvette,recycling,POINT (2.1023771 48.7052300997654),9383
2655,2.1023771,48.7052300997654,91272,Gif-sur-Yvette,recycling,POINT (2.1023771 48.7052300997654),9508
2655,2.1023771,48.7052300997654,91272,Gif-sur-Yvette,recycling,POINT (2.1023771 48.7052300997654),9509
2655,2.1023771,48.7052300997654,91272,Gif-sur-Yvette,recycling,POINT (2.1023771 48.7052300997654),9634
2655,2.1023771,48.7052300997654,91272,Gif-sur-Yvette,recycling,POINT (2.1023771 48.7052300997654),9635
2656,2.397544,48.7721051997488,94073,Thiais,recycling,POINT (2.397544 48.7721051997488),13533
2656,2.397544,48.7721051997488,94073,Thiais,recycling,POINT (2.397544 48.7721051997488),13659
2656,2.397544,48.7721051997488,94073,Thiais,recycling,POINT (2.397544 48.7721051997488),13660
2656,2.397544,48.7721051997488,94073,Thiais,recycling,POINT (2.397544 48.7721051997488),13785
2656,2.397544,48.7721051997488,94073,Thiais,recycling,POINT (2.397544 48.7721051997488),13786
2657,2.3776542,48.8298557997345,75056,Paris,recycling,POINT (2.3776542 48.8298557997345),13274
2657,2.3776542,48.8298557997345,75056,Paris,recycling,POINT (2.3776542 48.8298557997345),13275
2657,2.3776542,48.8298557997345,75056,Paris,recycling,POINT (2.3776542 48.8298557997345),13400
2657,2.3776542,48.8298557997345,75056,Paris,recycling,POINT (2.3776542 48.8298557997345),13401
2657,2.3776542,48.8298557997345,75056,Paris,recycling,POINT (2.3776542 48.8298557997345),13527
2658,2.3537189,48.7495687997544,94065,Rungis,recycling,POINT (2.3537189 48.7495687997544),12906
2658,2.3537189,48.7495687997544,94065,Rungis,recycling,POINT (2.3537189 48.7495687997544),13031
2658,2.3537189,48.7495687997544,94065,Rungis,recycling,POINT (2.3537189 48.7495687997544),13032
2658,2.3537189,48.7495687997544,94065,Rungis,recycling,POINT (2.3537189 48.7495687997544),13157
2658,2.3537189,48.7495687997544,94065,Rungis,recycling,POINT (2.3537189 48.7495687997544),13158
2659,2.3210998,48.8346636997333,75056,Paris,recycling,POINT (2.3210998 48.8346636997333),12518
2659,2.3210998,48.8346636997333,75056,Paris,recycling,POINT (2.3210998 48.8346636997333),12519
2659,2.3210998,48.8346636997333,75056,Paris,recycling,POINT (2.3210998 48.8346636997333),12644
2659,2.3210998,48.8346636997333,75056,Paris,recycling,POINT (2.3210998 48.8346636997333),12645
2659,2.3210998,48.8346636997333,75056,Paris,recycling,POINT (2.3210998 48.8346636997333),12770
2660,2.1938404,48.5731768997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731768997981),10783
2660,2.1938404,48.5731768997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731768997981),10784
2660,2.1938404,48.5731768997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731768997981),10909
2660,2.1938404,48.5731768997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731768997981),10910
2661,2.1938404,48.5731541997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731541997981),10783
2661,2.1938404,48.5731541997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731541997981),10784
2661,2.1938404,48.5731541997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731541997981),10909
2661,2.1938404,48.5731541997981,91581,Saint-Yon,recycling,POINT (2.1938404 48.5731541997981),10910
2662,2.2066253,48.9738332996988,95176,Cormeilles-en-Parisis,recycling,POINT (2.2066253 48.9738332996988),10864
2662,2.2066253,48.9738332996988,95176,Cormeilles-en-Parisis,recycling,POINT (2.2066253 48.9738332996988),10865
2662,2.2066253,48.9738332996988,95176,Cormeilles-en-Parisis,recycling,POINT (2.2066253 48.9738332996988),10990
2662,2.2066253,48.9738332996988,95176,Cormeilles-en-Parisis,recycling,POINT (2.2066253 48.9738332996988),10991
2662,2.2066253,48.9738332996988,95176,Cormeilles-en-Parisis,recycling,POINT (2.2066253 48.9738332996988),11117
2663,2.3219997,48.8957607997181,75056,Paris,recycling,POINT (2.3219997 48.8957607997181),12511
2663,2.3219997,48.8957607997181,75056,Paris,recycling,POINT (2.3219997 48.8957607997181),12512
2663,2.3219997,48.8957607997181,75056,Paris,recycling,POINT (2.3219997 48.8957607997181),12637
2663,2.3219997,48.8957607997181,75056,Paris,recycling,POINT (2.3219997 48.8957607997181),12638
2663,2.3219997,48.8957607997181,75056,Paris,recycling,POINT (2.3219997 48.8957607997181),12763
2664,1.6100411,48.7612400997516,78194,Dannemarie,recycling,POINT (1.6100411 48.7612400997516),2572
2664,1.6100411,48.7612400997516,78194,Dannemarie,recycling,POINT (1.6100411 48.7612400997516),2573
2664,1.6100411,48.7612400997516,78194,Dannemarie,recycling,POINT (1.6100411 48.7612400997516),2698
2664,1.6100411,48.7612400997516,78194,Dannemarie,recycling,POINT (1.6100411 48.7612400997516),2699
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12511
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12512
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12637
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12638
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12763
2665,2.3247651,48.8959758997181,75056,Paris,recycling,POINT (2.3247651 48.8959758997181),12764
2666,2.4043295,48.84796369973,75056,Paris,recycling,POINT (2.4043295 48.84796369973),13650
2666,2.4043295,48.84796369973,75056,Paris,recycling,POINT (2.4043295 48.84796369973),13651
2666,2.4043295,48.84796369973,75056,Paris,recycling,POINT (2.4043295 48.84796369973),13776
2666,2.4043295,48.84796369973,75056,Paris,recycling,POINT (2.4043295 48.84796369973),13777
2666,2.4043295,48.84796369973,75056,Paris,recycling,POINT (2.4043295 48.84796369973),13903
2667,2.40603,48.8526213997289,75056,Paris,recycling,POINT (2.40603 48.8526213997289),13650
2667,2.40603,48.8526213997289,75056,Paris,recycling,POINT (2.40603 48.8526213997289),13776
2667,2.40603,48.8526213997289,75056,Paris,recycling,POINT (2.40603 48.8526213997289),13777
2667,2.40603,48.8526213997289,75056,Paris,recycling,POINT (2.40603 48.8526213997289),13902
2667,2.40603,48.8526213997289,75056,Paris,recycling,POINT (2.40603 48.8526213997289),13903
2668,2.4056303,48.8539926997285,75056,Paris,recycling,POINT (2.4056303 48.8539926997285),13650
2668,2.4056303,48.8539926997285,75056,Paris,recycling,POINT (2.4056303 48.8539926997285),13776
2668,2.4056303,48.8539926997285,75056,Paris,recycling,POINT (2.4056303 48.8539926997285),13777
2668,2.4056303,48.8539926997285,75056,Paris,recycling,POINT (2.4056303 48.8539926997285),13902
2669,2.4033612,48.8624111997264,75056,Paris,recycling,POINT (2.4033612 48.8624111997264),13649
2669,2.4033612,48.8624111997264,75056,Paris,recycling,POINT (2.4033612 48.8624111997264),13650
2669,2.4033612,48.8624111997264,75056,Paris,recycling,POINT (2.4033612 48.8624111997264),13775
2669,2.4033612,48.8624111997264,75056,Paris,recycling,POINT (2.4033612 48.8624111997264),13776
2669,2.4033612,48.8624111997264,75056,Paris,recycling,POINT (2.4033612 48.8624111997264),13901
2670,2.4004148,48.864055699726,75056,Paris,recycling,POINT (2.4004148 48.864055699726),13523
2670,2.4004148,48.864055699726,75056,Paris,recycling,POINT (2.4004148 48.864055699726),13649
2670,2.4004148,48.864055699726,75056,Paris,recycling,POINT (2.4004148 48.864055699726),13775
2671,2.400392,48.864121899726,75056,Paris,recycling,POINT (2.400392 48.864121899726),13523
2671,2.400392,48.864121899726,75056,Paris,recycling,POINT (2.400392 48.864121899726),13649
2671,2.400392,48.864121899726,75056,Paris,recycling,POINT (2.400392 48.864121899726),13775
2672,2.3956897,48.8743673997235,75056,Paris,recycling,POINT (2.3956897 48.8743673997235),13522
2672,2.3956897,48.8743673997235,75056,Paris,recycling,POINT (2.3956897 48.8743673997235),13647
2672,2.3956897,48.8743673997235,75056,Paris,recycling,POINT (2.3956897 48.8743673997235),13648
2672,2.3956897,48.8743673997235,75056,Paris,recycling,POINT (2.3956897 48.8743673997235),13774
2673,2.2265605,48.8708501997243,92073,Suresnes,recycling,POINT (2.2265605 48.8708501997243),11128
2673,2.2265605,48.8708501997243,92073,Suresnes,recycling,POINT (2.2265605 48.8708501997243),11254
2673,2.2265605,48.8708501997243,92073,Suresnes,recycling,POINT (2.2265605 48.8708501997243),11255
2673,2.2265605,48.8708501997243,92073,Suresnes,recycling,POINT (2.2265605 48.8708501997243),11380
2673,2.2265605,48.8708501997243,92073,Suresnes,recycling,POINT (2.2265605 48.8708501997243),11381
2674,2.2265161,48.8707528997244,92073,Suresnes,recycling,POINT (2.2265161 48.8707528997244),11128
2674,2.2265161,48.8707528997244,92073,Suresnes,recycling,POINT (2.2265161 48.8707528997244),11254
2674,2.2265161,48.8707528997244,92073,Suresnes,recycling,POINT (2.2265161 48.8707528997244),11255
2674,2.2265161,48.8707528997244,92073,Suresnes,recycling,POINT (2.2265161 48.8707528997244),11380
2674,2.2265161,48.8707528997244,92073,Suresnes,recycling,POINT (2.2265161 48.8707528997244),11381
2675,2.2265405,48.8707813997244,92073,Suresnes,recycling,POINT (2.2265405 48.8707813997244),11128
2675,2.2265405,48.8707813997244,92073,Suresnes,recycling,POINT (2.2265405 48.8707813997244),11254
2675,2.2265405,48.8707813997244,92073,Suresnes,recycling,POINT (2.2265405 48.8707813997244),11255
2675,2.2265405,48.8707813997244,92073,Suresnes,recycling,POINT (2.2265405 48.8707813997244),11380
2675,2.2265405,48.8707813997244,92073,Suresnes,recycling,POINT (2.2265405 48.8707813997244),11381
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11128
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11129
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11254
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11255
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11380
2676,2.2252668,48.8699087997246,92073,Suresnes,recycling,POINT (2.2252668 48.8699087997246),11381
2677,2.337124,48.9078967997152,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.337124 48.9078967997152),12636
2677,2.337124,48.9078967997152,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.337124 48.9078967997152),12762
2677,2.337124,48.9078967997152,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.337124 48.9078967997152),12763
2677,2.337124,48.9078967997152,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.337124 48.9078967997152),12888
2677,2.337124,48.9078967997152,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.337124 48.9078967997152),12889
2678,2.3351556,48.9092845997148,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3351556 48.9092845997148),12636
2678,2.3351556,48.9092845997148,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3351556 48.9092845997148),12761
2678,2.3351556,48.9092845997148,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3351556 48.9092845997148),12762
2678,2.3351556,48.9092845997148,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3351556 48.9092845997148),12888
2679,2.4013375,48.6437566997807,91521,Ris-Orangis,recycling,POINT (2.4013375 48.6437566997807),13673
2679,2.4013375,48.6437566997807,91521,Ris-Orangis,recycling,POINT (2.4013375 48.6437566997807),13674
2679,2.4013375,48.6437566997807,91521,Ris-Orangis,recycling,POINT (2.4013375 48.6437566997807),13799
2679,2.4013375,48.6437566997807,91521,Ris-Orangis,recycling,POINT (2.4013375 48.6437566997807),13800
2680,2.4252997,48.872304899724,93006,Bagnolet,recycling,POINT (2.4252997 48.872304899724),13900
2680,2.4252997,48.872304899724,93006,Bagnolet,recycling,POINT (2.4252997 48.872304899724),14026
2680,2.4252997,48.872304899724,93006,Bagnolet,recycling,POINT (2.4252997 48.872304899724),14027
2680,2.4252997,48.872304899724,93006,Bagnolet,recycling,POINT (2.4252997 48.872304899724),14152
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12017
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12018
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12143
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12144
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12269
2681,2.28695,48.8060468997404,92020,Châtillon,recycling,POINT (2.28695 48.8060468997404),12270
2682,2.3095431,48.8548283997283,75056,Paris,recycling,POINT (2.3095431 48.8548283997283),12264
2682,2.3095431,48.8548283997283,75056,Paris,recycling,POINT (2.3095431 48.8548283997283),12390
2682,2.3095431,48.8548283997283,75056,Paris,recycling,POINT (2.3095431 48.8548283997283),12516
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13020
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13021
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13146
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13147
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13272
2683,2.3612773,48.8512765997292,75056,Paris,recycling,POINT (2.3612773 48.8512765997292),13273
2684,2.2095186,48.7015343997663,91471,Orsay,recycling,POINT (2.2095186 48.7015343997663),10895
2684,2.2095186,48.7015343997663,91471,Orsay,recycling,POINT (2.2095186 48.7015343997663),11021
2684,2.2095186,48.7015343997663,91471,Orsay,recycling,POINT (2.2095186 48.7015343997663),11022
2684,2.2095186,48.7015343997663,91471,Orsay,recycling,POINT (2.2095186 48.7015343997663),11147
2685,2.5277463,48.9594834997024,93078,Villepinte,recycling,POINT (2.5277463 48.9594834997024),15402
2685,2.5277463,48.9594834997024,93078,Villepinte,recycling,POINT (2.5277463 48.9594834997024),15403
2685,2.5277463,48.9594834997024,93078,Villepinte,recycling,POINT (2.5277463 48.9594834997024),15528
2685,2.5277463,48.9594834997024,93078,Villepinte,recycling,POINT (2.5277463 48.9594834997024),15529
2685,2.5277463,48.9594834997024,93078,Villepinte,recycling,POINT (2.5277463 48.9594834997024),15654
2686,2.168857,48.4297645998335,91223,Étampes,recycling,POINT (2.168857 48.4297645998335),10421
2686,2.168857,48.4297645998335,91223,Étampes,recycling,POINT (2.168857 48.4297645998335),10422
2686,2.168857,48.4297645998335,91223,Étampes,recycling,POINT (2.168857 48.4297645998335),10547
2686,2.168857,48.4297645998335,91223,Étampes,recycling,POINT (2.168857 48.4297645998335),10548
2686,2.168857,48.4297645998335,91223,Étampes,recycling,POINT (2.168857 48.4297645998335),10673
2687,2.2796509,48.839989799732,75056,Paris,recycling,POINT (2.2796509 48.839989799732),11887
